minute,key,avg_5d,avg_10d
14:15:00,hbsz04-dot-v5_a_SZSE,7.73,7.31
14:30:00,hbsz04-dot-v5_a_SZSE,7.67,7.31
14:45:00,hbsz04-dot-v5_a_SZSE,7.73,7.33
14:57:00,hbsz04-dot-v5_a_SZSE,7.96,7.52
14:58:00,hbsz04-dot-v5_a_SZSE,7.64,7.22
14:59:00,hbsz04-dot-v5_a_SZSE,7.60,7.18
15:00:00,hbsz04-dot-v5_a_SZSE,7.55,7.14
09:30:00,hbsz04-dot-v5_a_test_SSE,193.86,191.71
09:31:00,hbsz04-dot-v5_a_test_SSE,9659.44,9685.93
09:32:00,hbsz04-dot-v5_a_test_SSE,20978.02,18115.70
09:33:00,hbsz04-dot-v5_a_test_SSE,13221.74,8793.02
09:34:00,hbsz04-dot-v5_a_test_SSE,5067.79,2712.90
09:35:00,hbsz04-dot-v5_a_test_SSE,838.87,524.64
09:45:00,hbsz04-dot-v5_a_test_SSE,209.28,205.22
10:00:00,hbsz04-dot-v5_a_test_SSE,201.47,197.00
10:15:00,hbsz04-dot-v5_a_test_SSE,192.40,189.58
10:30:00,hbsz04-dot-v5_a_test_SSE,186.43,182.76
10:45:00,hbsz04-dot-v5_a_test_SSE,179.51,176.95
11:00:00,hbsz04-dot-v5_a_test_SSE,174.78,171.46
11:15:00,hbsz04-dot-v5_a_test_SSE,169.94,167.62
11:30:00,hbsz04-dot-v5_a_test_SSE,165.58,162.82
13:00:00,hbsz04-dot-v5_a_test_SSE,1222.27,1170.52
13:01:00,hbsz04-dot-v5_a_test_SSE,2677.04,2532.62
13:02:00,hbsz04-dot-v5_a_test_SSE,147.73,144.55
13:03:00,hbsz04-dot-v5_a_test_SSE,146.34,143.03
13:04:00,hbsz04-dot-v5_a_test_SSE,146.01,143.00
13:05:00,hbsz04-dot-v5_a_test_SSE,144.76,142.04
13:15:00,hbsz04-dot-v5_a_test_SSE,144.37,139.99
13:30:00,hbsz04-dot-v5_a_test_SSE,139.41,136.38
13:45:00,hbsz04-dot-v5_a_test_SSE,138.70,134.64
14:00:00,hbsz04-dot-v5_a_test_SSE,136.43,134.08
14:15:00,hbsz04-dot-v5_a_test_SSE,136.25,133.72
14:30:00,hbsz04-dot-v5_a_test_SSE,136.12,133.53
14:45:00,hbsz04-dot-v5_a_test_SSE,137.34,135.34
14:57:00,hbsz04-dot-v5_a_test_SSE,141.80,140.53
14:58:00,hbsz04-dot-v5_a_test_SSE,140.22,139.10
09:30:00,hbsz04-dot-v5_a_test_SZSE,146.49,144.67
09:31:00,hbsz04-dot-v5_a_test_SZSE,8927.15,7371.36
09:32:00,hbsz04-dot-v5_a_test_SZSE,139.40,76.62
09:33:00,hbsz04-dot-v5_a_test_SZSE,14.13,13.21
09:34:00,hbsz04-dot-v5_a_test_SZSE,13.41,12.27
09:35:00,hbsz04-dot-v5_a_test_SZSE,12.23,10.94
09:45:00,hbsz04-dot-v5_a_test_SZSE,8.22,8.13
10:00:00,hbsz04-dot-v5_a_test_SZSE,8.00,7.84
10:15:00,hbsz04-dot-v5_a_test_SZSE,7.69,7.57
10:30:00,hbsz04-dot-v5_a_test_SZSE,7.64,7.50
10:45:00,hbsz04-dot-v5_a_test_SZSE,7.61,7.47
11:00:00,hbsz04-dot-v5_a_test_SZSE,7.61,7.44
11:15:00,hbsz04-dot-v5_a_test_SZSE,7.61,7.42
11:30:00,hbsz04-dot-v5_a_test_SZSE,7.60,7.41
13:00:00,hbsz04-dot-v5_a_test_SZSE,3290.42,3021.14
13:01:00,hbsz04-dot-v5_a_test_SZSE,2122.26,1892.48
13:02:00,hbsz04-dot-v5_a_test_SZSE,7.80,7.48
13:03:00,hbsz04-dot-v5_a_test_SZSE,7.73,7.40
13:04:00,hbsz04-dot-v5_a_test_SZSE,7.74,7.40
13:05:00,hbsz04-dot-v5_a_test_SZSE,7.73,7.40
13:15:00,hbsz04-dot-v5_a_test_SZSE,7.80,7.39
13:30:00,hbsz04-dot-v5_a_test_SZSE,7.66,7.31
13:45:00,hbsz04-dot-v5_a_test_SZSE,7.65,7.32
14:00:00,hbsz04-dot-v5_a_test_SZSE,7.64,7.34
14:15:00,hbsz04-dot-v5_a_test_SZSE,7.73,7.31
14:30:00,hbsz04-dot-v5_a_test_SZSE,7.67,7.31
14:45:00,hbsz04-dot-v5_a_test_SZSE,7.73,7.33
14:57:00,hbsz04-dot-v5_a_test_SZSE,7.96,7.52
14:58:00,hbsz04-dot-v5_a_test_SZSE,7.64,7.22
14:59:00,hbsz04-dot-v5_a_test_SZSE,7.60,7.18
15:00:00,hbsz04-dot-v5_a_test_SZSE,7.55,7.14
09:30:00,hbsz04-dot-v5_cb_SSE,288.09,209.56
09:31:00,hbsz04-dot-v5_cb_SSE,292.23,283.96
09:32:00,hbsz04-dot-v5_cb_SSE,135.19,130.31
09:33:00,hbsz04-dot-v5_cb_SSE,127.15,124.98
09:34:00,hbsz04-dot-v5_cb_SSE,126.60,123.80
09:35:00,hbsz04-dot-v5_cb_SSE,123.96,120.72
09:45:00,hbsz04-dot-v5_cb_SSE,117.68,117.73
10:00:00,hbsz04-dot-v5_cb_SSE,117.48,116.17
10:15:00,hbsz04-dot-v5_cb_SSE,115.89,114.69
10:30:00,hbsz04-dot-v5_cb_SSE,115.83,115.03
10:45:00,hbsz04-dot-v5_cb_SSE,115.63,114.65
11:00:00,hbsz04-dot-v5_cb_SSE,117.28,116.14
11:15:00,hbsz04-dot-v5_cb_SSE,117.57,118.89
11:30:00,hbsz04-dot-v5_cb_SSE,122.46,126.87
13:00:00,hbsz04-dot-v5_cb_SSE,512.26,487.77
13:01:00,hbsz04-dot-v5_cb_SSE,223.59,221.40
13:02:00,hbsz04-dot-v5_cb_SSE,116.38,136.08
13:03:00,hbsz04-dot-v5_cb_SSE,116.16,134.82
13:04:00,hbsz04-dot-v5_cb_SSE,115.14,129.96
13:05:00,hbsz04-dot-v5_cb_SSE,114.09,128.73
13:15:00,hbsz04-dot-v5_cb_SSE,114.07,126.15
13:30:00,hbsz04-dot-v5_cb_SSE,112.22,124.96
13:45:00,hbsz04-dot-v5_cb_SSE,114.28,119.20
14:00:00,hbsz04-dot-v5_cb_SSE,112.39,116.97
14:15:00,hbsz04-dot-v5_cb_SSE,112.66,115.28
14:30:00,hbsz04-dot-v5_cb_SSE,112.48,113.97
14:45:00,hbsz04-dot-v5_cb_SSE,115.11,115.16
14:57:00,hbsz04-dot-v5_cb_SSE,5821.52,5480.65
14:58:00,hbsz04-dot-v5_cb_SSE,114.23,113.25
14:59:00,hbsz04-dot-v5_cb_SSE,117.07,114.67
15:00:00,hbsz04-dot-v5_cb_SSE,113.26,111.17
09:30:00,hbsz04-dot-v5_cb_SZSE,126.68,122.44
09:31:00,hbsz04-dot-v5_cb_SZSE,8109.90,6618.45
09:32:00,hbsz04-dot-v5_cb_SZSE,178.29,96.26
09:33:00,hbsz04-dot-v5_cb_SZSE,14.34,13.47
09:34:00,hbsz04-dot-v5_cb_SZSE,13.63,12.60
09:35:00,hbsz04-dot-v5_cb_SZSE,12.60,11.26
09:45:00,hbsz04-dot-v5_cb_SZSE,8.37,8.31
10:00:00,hbsz04-dot-v5_cb_SZSE,8.12,7.96
10:15:00,hbsz04-dot-v5_cb_SZSE,7.72,7.62
10:30:00,hbsz04-dot-v5_cb_SZSE,7.67,7.55
10:45:00,hbsz04-dot-v5_cb_SZSE,7.66,7.52
11:00:00,hbsz04-dot-v5_cb_SZSE,7.67,7.48
11:15:00,hbsz04-dot-v5_cb_SZSE,7.64,7.47
11:30:00,hbsz04-dot-v5_cb_SZSE,7.64,7.48
13:00:00,hbsz04-dot-v5_cb_SZSE,3280.20,2972.81
13:01:00,hbsz04-dot-v5_cb_SZSE,1443.04,1226.08
13:02:00,hbsz04-dot-v5_cb_SZSE,7.78,7.45
13:03:00,hbsz04-dot-v5_cb_SZSE,7.73,7.40
13:04:00,hbsz04-dot-v5_cb_SZSE,7.76,7.43
13:05:00,hbsz04-dot-v5_cb_SZSE,7.76,7.44
13:15:00,hbsz04-dot-v5_cb_SZSE,7.83,7.39
13:30:00,hbsz04-dot-v5_cb_SZSE,7.71,7.33
13:45:00,hbsz04-dot-v5_cb_SZSE,7.68,7.31
14:00:00,hbsz04-dot-v5_cb_SZSE,7.67,7.41
14:15:00,hbsz04-dot-v5_cb_SZSE,7.76,7.34
14:30:00,hbsz04-dot-v5_cb_SZSE,7.67,7.33
14:45:00,hbsz04-dot-v5_cb_SZSE,7.77,7.36
14:57:00,hbsz04-dot-v5_cb_SZSE,7.93,7.47
14:58:00,hbsz04-dot-v5_cb_SZSE,7.74,7.26
14:59:00,hbsz04-dot-v5_cb_SZSE,7.63,7.24
15:00:00,hbsz04-dot-v5_cb_SZSE,7.67,7.29
09:30:00,hbsz04-dot-v5_cb_test_SSE,288.09,209.56
09:31:00,hbsz04-dot-v5_cb_test_SSE,292.23,283.96
09:32:00,hbsz04-dot-v5_cb_test_SSE,135.19,130.31
09:33:00,hbsz04-dot-v5_cb_test_SSE,127.15,124.98
09:34:00,hbsz04-dot-v5_cb_test_SSE,126.60,123.80
09:35:00,hbsz04-dot-v5_cb_test_SSE,123.96,120.72
09:45:00,hbsz04-dot-v5_cb_test_SSE,117.68,117.73
10:00:00,hbsz04-dot-v5_cb_test_SSE,117.48,116.17
10:15:00,hbsz04-dot-v5_cb_test_SSE,115.89,114.69
10:30:00,hbsz04-dot-v5_cb_test_SSE,115.83,115.03
10:45:00,hbsz04-dot-v5_cb_test_SSE,115.63,114.65
11:00:00,hbsz04-dot-v5_cb_test_SSE,117.28,116.14
11:15:00,hbsz04-dot-v5_cb_test_SSE,117.57,118.89
11:30:00,hbsz04-dot-v5_cb_test_SSE,122.46,126.87
13:00:00,hbsz04-dot-v5_cb_test_SSE,512.26,487.77
13:01:00,hbsz04-dot-v5_cb_test_SSE,223.59,221.40
13:02:00,hbsz04-dot-v5_cb_test_SSE,116.38,136.08
13:03:00,hbsz04-dot-v5_cb_test_SSE,116.16,134.82
13:04:00,hbsz04-dot-v5_cb_test_SSE,115.14,129.96
13:05:00,hbsz04-dot-v5_cb_test_SSE,114.09,128.73
13:15:00,hbsz04-dot-v5_cb_test_SSE,114.07,126.15
13:30:00,hbsz04-dot-v5_cb_test_SSE,112.22,124.96
13:45:00,hbsz04-dot-v5_cb_test_SSE,114.28,119.20
14:00:00,hbsz04-dot-v5_cb_test_SSE,112.39,116.97
14:15:00,hbsz04-dot-v5_cb_test_SSE,112.66,115.28
14:30:00,hbsz04-dot-v5_cb_test_SSE,112.48,113.97
14:45:00,hbsz04-dot-v5_cb_test_SSE,115.11,115.16
14:57:00,hbsz04-dot-v5_cb_test_SSE,5821.52,5480.65
14:58:00,hbsz04-dot-v5_cb_test_SSE,114.23,113.25
14:59:00,hbsz04-dot-v5_cb_test_SSE,117.07,114.67
15:00:00,hbsz04-dot-v5_cb_test_SSE,113.26,111.17
09:30:00,hbsz04-dot-v5_cb_test_SZSE,126.68,122.44
09:31:00,hbsz04-dot-v5_cb_test_SZSE,8109.90,6618.45
09:32:00,hbsz04-dot-v5_cb_test_SZSE,178.29,96.26
09:33:00,hbsz04-dot-v5_cb_test_SZSE,14.34,13.47
09:34:00,hbsz04-dot-v5_cb_test_SZSE,13.63,12.60
09:35:00,hbsz04-dot-v5_cb_test_SZSE,12.60,11.26
09:45:00,hbsz04-dot-v5_cb_test_SZSE,8.37,8.31
10:00:00,hbsz04-dot-v5_cb_test_SZSE,8.12,7.96
10:15:00,hbsz04-dot-v5_cb_test_SZSE,7.72,7.62
10:30:00,hbsz04-dot-v5_cb_test_SZSE,7.67,7.55
10:45:00,hbsz04-dot-v5_cb_test_SZSE,7.66,7.52
11:00:00,hbsz04-dot-v5_cb_test_SZSE,7.67,7.48
11:15:00,hbsz04-dot-v5_cb_test_SZSE,7.64,7.47
11:30:00,hbsz04-dot-v5_cb_test_SZSE,7.64,7.48
13:00:00,hbsz04-dot-v5_cb_test_SZSE,3280.20,2972.81
13:01:00,hbsz04-dot-v5_cb_test_SZSE,1443.04,1226.08
13:02:00,hbsz04-dot-v5_cb_test_SZSE,7.78,7.45
13:03:00,hbsz04-dot-v5_cb_test_SZSE,7.73,7.40
13:04:00,hbsz04-dot-v5_cb_test_SZSE,7.76,7.43
13:05:00,hbsz04-dot-v5_cb_test_SZSE,7.76,7.44
13:15:00,hbsz04-dot-v5_cb_test_SZSE,7.83,7.39
13:30:00,hbsz04-dot-v5_cb_test_SZSE,7.71,7.33
13:45:00,hbsz04-dot-v5_cb_test_SZSE,7.68,7.31
14:00:00,hbsz04-dot-v5_cb_test_SZSE,7.67,7.41
14:15:00,hbsz04-dot-v5_cb_test_SZSE,7.76,7.34
14:30:00,hbsz04-dot-v5_cb_test_SZSE,7.67,7.33
14:45:00,hbsz04-dot-v5_cb_test_SZSE,7.77,7.36
14:57:00,hbsz04-dot-v5_cb_test_SZSE,7.93,7.47
14:58:00,hbsz04-dot-v5_cb_test_SZSE,7.74,7.26
14:59:00,hbsz04-dot-v5_cb_test_SZSE,7.63,7.24
15:00:00,hbsz04-dot-v5_cb_test_SZSE,7.67,7.29
09:30:00,hbsz04-dot-v5_etf_SSE,192.72,191.80
09:31:00,hbsz04-dot-v5_etf_SSE,9153.63,9253.23
09:32:00,hbsz04-dot-v5_etf_SSE,20868.06,17861.04
09:33:00,hbsz04-dot-v5_etf_SSE,13036.65,8725.90
09:34:00,hbsz04-dot-v5_etf_SSE,5015.46,2673.57
09:35:00,hbsz04-dot-v5_etf_SSE,872.12,539.01
09:45:00,hbsz04-dot-v5_etf_SSE,204.75,200.44
10:00:00,hbsz04-dot-v5_etf_SSE,196.67,191.64
10:15:00,hbsz04-dot-v5_etf_SSE,189.26,184.52
10:30:00,hbsz04-dot-v5_etf_SSE,182.70,178.93
10:45:00,hbsz04-dot-v5_etf_SSE,177.20,173.38
11:00:00,hbsz04-dot-v5_etf_SSE,172.19,168.63
11:15:00,hbsz04-dot-v5_etf_SSE,168.26,164.92
11:30:00,hbsz04-dot-v5_etf_SSE,162.70,159.41
13:00:00,hbsz04-dot-v5_etf_SSE,1217.38,1157.46
13:01:00,hbsz04-dot-v5_etf_SSE,2290.45,2117.38
13:02:00,hbsz04-dot-v5_etf_SSE,145.28,142.89
13:03:00,hbsz04-dot-v5_etf_SSE,145.11,142.21
13:04:00,hbsz04-dot-v5_etf_SSE,144.34,142.09
13:05:00,hbsz04-dot-v5_etf_SSE,143.38,141.30
13:15:00,hbsz04-dot-v5_etf_SSE,143.41,139.70
13:30:00,hbsz04-dot-v5_etf_SSE,139.78,136.73
13:45:00,hbsz04-dot-v5_etf_SSE,139.37,135.84
14:00:00,hbsz04-dot-v5_etf_SSE,137.98,135.01
14:15:00,hbsz04-dot-v5_etf_SSE,137.20,134.47
14:30:00,hbsz04-dot-v5_etf_SSE,136.54,134.11
14:45:00,hbsz04-dot-v5_etf_SSE,137.86,135.74
14:57:00,hbsz04-dot-v5_etf_SSE,140.64,138.65
14:58:00,hbsz04-dot-v5_etf_SSE,129.78,128.90
14:59:00,hbsz04-dot-v5_etf_SSE,128.35,127.62
15:00:00,hbsz04-dot-v5_etf_SSE,128.72,127.90
09:30:00,hbsz04-dot-v5_etf_SZSE,124.29,124.34
09:31:00,hbsz04-dot-v5_etf_SZSE,8884.77,7307.51
09:32:00,hbsz04-dot-v5_etf_SZSE,115.76,64.70
09:33:00,hbsz04-dot-v5_etf_SZSE,14.07,13.13
09:34:00,hbsz04-dot-v5_etf_SZSE,13.38,12.23
09:35:00,hbsz04-dot-v5_etf_SZSE,12.29,10.93
09:45:00,hbsz04-dot-v5_etf_SZSE,8.29,8.19
10:00:00,hbsz04-dot-v5_etf_SZSE,8.00,7.87
10:15:00,hbsz04-dot-v5_etf_SZSE,7.77,7.68
10:30:00,hbsz04-dot-v5_etf_SZSE,7.79,7.67
10:45:00,hbsz04-dot-v5_etf_SZSE,7.69,7.54
11:00:00,hbsz04-dot-v5_etf_SZSE,7.73,7.54
11:15:00,hbsz04-dot-v5_etf_SZSE,7.73,7.54
11:30:00,hbsz04-dot-v5_etf_SZSE,7.67,7.45
13:00:00,hbsz04-dot-v5_etf_SZSE,3362.84,3078.15
13:01:00,hbsz04-dot-v5_etf_SZSE,1682.39,1441.43
13:02:00,hbsz04-dot-v5_etf_SZSE,7.88,7.54
13:03:00,hbsz04-dot-v5_etf_SZSE,7.80,7.48
13:04:00,hbsz04-dot-v5_etf_SZSE,7.82,7.48
13:05:00,hbsz04-dot-v5_etf_SZSE,7.83,7.48
13:15:00,hbsz04-dot-v5_etf_SZSE,7.84,7.48
13:30:00,hbsz04-dot-v5_etf_SZSE,7.79,7.44
13:45:00,hbsz04-dot-v5_etf_SZSE,7.75,7.42
14:00:00,hbsz04-dot-v5_etf_SZSE,7.73,7.42
14:15:00,hbsz04-dot-v5_etf_SZSE,7.80,7.39
14:30:00,hbsz04-dot-v5_etf_SZSE,7.80,7.42
14:45:00,hbsz04-dot-v5_etf_SZSE,7.82,7.43
14:57:00,hbsz04-dot-v5_etf_SZSE,7.94,7.50
14:58:00,hbsz04-dot-v5_etf_SZSE,7.76,7.35
14:59:00,hbsz04-dot-v5_etf_SZSE,7.60,7.15
15:00:00,hbsz04-dot-v5_etf_SZSE,7.63,7.17
09:30:00,hbsz05-v16_a_SZSE,58.63,57.02
09:31:00,hbsz05-v16_a_SZSE,8882.71,7196.61
09:32:00,hbsz05-v16_a_SZSE,163.05,88.46
09:33:00,hbsz05-v16_a_SZSE,13.70,12.78
09:34:00,hbsz05-v16_a_SZSE,12.86,11.75
09:35:00,hbsz05-v16_a_SZSE,11.73,10.48
09:45:00,hbsz05-v16_a_SZSE,8.03,7.88
10:00:00,hbsz05-v16_a_SZSE,7.75,7.62
10:15:00,hbsz05-v16_a_SZSE,7.56,7.42
10:30:00,hbsz05-v16_a_SZSE,7.55,7.41
10:45:00,hbsz05-v16_a_SZSE,7.54,7.39
11:00:00,hbsz05-v16_a_SZSE,7.54,7.37
11:15:00,hbsz05-v16_a_SZSE,7.54,7.35
11:30:00,hbsz05-v16_a_SZSE,7.53,7.35
13:00:00,hbsz05-v16_a_SZSE,1178.05,1134.60
13:01:00,hbsz05-v16_a_SZSE,1822.37,1612.80
13:02:00,hbsz05-v16_a_SZSE,7.71,7.40
13:03:00,hbsz05-v16_a_SZSE,7.67,7.34
13:04:00,hbsz05-v16_a_SZSE,7.69,7.34
13:05:00,hbsz05-v16_a_SZSE,7.66,7.33
13:15:00,hbsz05-v16_a_SZSE,7.73,7.33
13:30:00,hbsz05-v16_a_SZSE,7.59,7.25
13:45:00,hbsz05-v16_a_SZSE,7.59,7.26
14:00:00,hbsz05-v16_a_SZSE,7.59,7.28
14:15:00,hbsz05-v16_a_SZSE,7.68,7.25
14:30:00,hbsz05-v16_a_SZSE,7.62,7.26
14:45:00,hbsz05-v16_a_SZSE,7.67,7.26
14:57:00,hbsz05-v16_a_SZSE,7.98,7.57
14:58:00,hbsz05-v16_a_SZSE,7.64,7.22
14:59:00,hbsz05-v16_a_SZSE,7.68,7.27
15:00:00,hbsz05-v16_a_SZSE,7.66,7.25
09:30:00,hbsz05-v16_a_test_SZSE,58.63,57.02
09:31:00,hbsz05-v16_a_test_SZSE,8882.71,7196.61
09:32:00,hbsz05-v16_a_test_SZSE,163.05,88.46
09:33:00,hbsz05-v16_a_test_SZSE,13.70,12.78
09:34:00,hbsz05-v16_a_test_SZSE,12.86,11.75
09:35:00,hbsz05-v16_a_test_SZSE,11.73,10.48
09:45:00,hbsz05-v16_a_test_SZSE,8.03,7.88
10:00:00,hbsz05-v16_a_test_SZSE,7.75,7.62
10:15:00,hbsz05-v16_a_test_SZSE,7.56,7.42
10:30:00,hbsz05-v16_a_test_SZSE,7.55,7.41
10:45:00,hbsz05-v16_a_test_SZSE,7.54,7.39
11:00:00,hbsz05-v16_a_test_SZSE,7.54,7.37
11:15:00,hbsz05-v16_a_test_SZSE,7.54,7.35
11:30:00,hbsz05-v16_a_test_SZSE,7.53,7.35
13:00:00,hbsz05-v16_a_test_SZSE,1178.05,1134.60
13:01:00,hbsz05-v16_a_test_SZSE,1822.37,1612.80
13:02:00,hbsz05-v16_a_test_SZSE,7.71,7.40
13:03:00,hbsz05-v16_a_test_SZSE,7.67,7.34
13:04:00,hbsz05-v16_a_test_SZSE,7.69,7.34
13:05:00,hbsz05-v16_a_test_SZSE,7.66,7.33
13:15:00,hbsz05-v16_a_test_SZSE,7.73,7.33
13:30:00,hbsz05-v16_a_test_SZSE,7.59,7.25
13:45:00,hbsz05-v16_a_test_SZSE,7.59,7.26
14:00:00,hbsz05-v16_a_test_SZSE,7.59,7.28
14:15:00,hbsz05-v16_a_test_SZSE,7.68,7.25
14:30:00,hbsz05-v16_a_test_SZSE,7.62,7.26
14:45:00,hbsz05-v16_a_test_SZSE,7.67,7.26
14:57:00,hbsz05-v16_a_test_SZSE,7.98,7.57
14:58:00,hbsz05-v16_a_test_SZSE,7.64,7.22
14:59:00,hbsz05-v16_a_test_SZSE,7.68,7.27
15:00:00,hbsz05-v16_a_test_SZSE,7.66,7.25
09:30:00,hbsz05-v16_cb_SZSE,58.69,56.56
09:31:00,hbsz05-v16_cb_SZSE,7716.70,6244.08
09:32:00,hbsz05-v16_cb_SZSE,212.25,113.18
09:33:00,hbsz05-v16_cb_SZSE,13.83,12.92
09:34:00,hbsz05-v16_cb_SZSE,12.96,11.91
09:35:00,hbsz05-v16_cb_SZSE,11.97,10.66
09:45:00,hbsz05-v16_cb_SZSE,8.10,7.94
10:00:00,hbsz05-v16_cb_SZSE,7.75,7.63
10:15:00,hbsz05-v16_cb_SZSE,7.55,7.42
10:30:00,hbsz05-v16_cb_SZSE,7.55,7.43
10:45:00,hbsz05-v16_cb_SZSE,7.57,7.39
11:00:00,hbsz05-v16_cb_SZSE,7.58,7.39
11:15:00,hbsz05-v16_cb_SZSE,7.53,7.38
11:30:00,hbsz05-v16_cb_SZSE,7.52,7.36
13:00:00,hbsz05-v16_cb_SZSE,1008.18,983.76
13:01:00,hbsz05-v16_cb_SZSE,1302.61,1096.93
13:02:00,hbsz05-v16_cb_SZSE,7.68,7.33
13:03:00,hbsz05-v16_cb_SZSE,7.61,7.29
13:04:00,hbsz05-v16_cb_SZSE,7.67,7.33
13:05:00,hbsz05-v16_cb_SZSE,7.68,7.35
13:15:00,hbsz05-v16_cb_SZSE,7.75,7.35
13:30:00,hbsz05-v16_cb_SZSE,7.63,7.28
13:45:00,hbsz05-v16_cb_SZSE,7.60,7.23
14:00:00,hbsz05-v16_cb_SZSE,7.61,7.33
14:15:00,hbsz05-v16_cb_SZSE,7.69,7.27
14:30:00,hbsz05-v16_cb_SZSE,7.60,7.26
14:45:00,hbsz05-v16_cb_SZSE,7.68,7.27
14:57:00,hbsz05-v16_cb_SZSE,7.82,7.39
14:58:00,hbsz05-v16_cb_SZSE,7.93,7.47
14:59:00,hbsz05-v16_cb_SZSE,7.83,7.45
15:00:00,hbsz05-v16_cb_SZSE,7.90,7.52
09:30:00,hbsz05-v16_cb_test_SZSE,58.69,56.56
09:31:00,hbsz05-v16_cb_test_SZSE,7716.70,6244.08
09:32:00,hbsz05-v16_cb_test_SZSE,212.25,113.18
09:33:00,hbsz05-v16_cb_test_SZSE,13.83,12.92
09:34:00,hbsz05-v16_cb_test_SZSE,12.96,11.91
09:35:00,hbsz05-v16_cb_test_SZSE,11.97,10.66
09:45:00,hbsz05-v16_cb_test_SZSE,8.10,7.94
10:00:00,hbsz05-v16_cb_test_SZSE,7.75,7.63
10:15:00,hbsz05-v16_cb_test_SZSE,7.55,7.42
10:30:00,hbsz05-v16_cb_test_SZSE,7.55,7.43
10:45:00,hbsz05-v16_cb_test_SZSE,7.57,7.39
11:00:00,hbsz05-v16_cb_test_SZSE,7.58,7.39
11:15:00,hbsz05-v16_cb_test_SZSE,7.53,7.38
11:30:00,hbsz05-v16_cb_test_SZSE,7.52,7.36
13:00:00,hbsz05-v16_cb_test_SZSE,1008.18,983.76
13:01:00,hbsz05-v16_cb_test_SZSE,1302.61,1096.93
13:02:00,hbsz05-v16_cb_test_SZSE,7.68,7.33
13:03:00,hbsz05-v16_cb_test_SZSE,7.61,7.29
13:04:00,hbsz05-v16_cb_test_SZSE,7.67,7.33
13:05:00,hbsz05-v16_cb_test_SZSE,7.68,7.35
13:15:00,hbsz05-v16_cb_test_SZSE,7.75,7.35
13:30:00,hbsz05-v16_cb_test_SZSE,7.63,7.28
13:45:00,hbsz05-v16_cb_test_SZSE,7.60,7.23
14:00:00,hbsz05-v16_cb_test_SZSE,7.61,7.33
14:15:00,hbsz05-v16_cb_test_SZSE,7.69,7.27
14:30:00,hbsz05-v16_cb_test_SZSE,7.60,7.26
14:45:00,hbsz05-v16_cb_test_SZSE,7.68,7.27
14:57:00,hbsz05-v16_cb_test_SZSE,7.82,7.39
14:58:00,hbsz05-v16_cb_test_SZSE,7.93,7.47
14:59:00,hbsz05-v16_cb_test_SZSE,7.83,7.45
15:00:00,hbsz05-v16_cb_test_SZSE,7.90,7.52
09:30:00,hbsz05-v16_etf_SZSE,57.78,56.06
09:31:00,hbsz05-v16_etf_SZSE,8541.10,6951.49
09:32:00,hbsz05-v16_etf_SZSE,138.31,75.85
09:33:00,hbsz05-v16_etf_SZSE,13.67,12.70
09:34:00,hbsz05-v16_etf_SZSE,12.81,11.66
09:35:00,hbsz05-v16_etf_SZSE,11.74,10.43
09:45:00,hbsz05-v16_etf_SZSE,8.03,7.89
10:00:00,hbsz05-v16_etf_SZSE,7.72,7.60
10:15:00,hbsz05-v16_etf_SZSE,7.60,7.47
10:30:00,hbsz05-v16_etf_SZSE,7.66,7.54
10:45:00,hbsz05-v16_etf_SZSE,7.56,7.42
11:00:00,hbsz05-v16_etf_SZSE,7.60,7.41
11:15:00,hbsz05-v16_etf_SZSE,7.62,7.42
11:30:00,hbsz05-v16_etf_SZSE,7.53,7.29
13:00:00,hbsz05-v16_etf_SZSE,1242.96,1195.55
13:01:00,hbsz05-v16_etf_SZSE,1437.95,1226.10
13:02:00,hbsz05-v16_etf_SZSE,7.74,7.42
13:03:00,hbsz05-v16_etf_SZSE,7.69,7.36
13:04:00,hbsz05-v16_etf_SZSE,7.70,7.36
13:05:00,hbsz05-v16_etf_SZSE,7.72,7.37
13:15:00,hbsz05-v16_etf_SZSE,7.71,7.37
13:30:00,hbsz05-v16_etf_SZSE,7.67,7.32
13:45:00,hbsz05-v16_etf_SZSE,7.64,7.31
14:00:00,hbsz05-v16_etf_SZSE,7.62,7.29
14:15:00,hbsz05-v16_etf_SZSE,7.71,7.29
14:30:00,hbsz05-v16_etf_SZSE,7.68,7.29
14:45:00,hbsz05-v16_etf_SZSE,7.70,7.32
14:57:00,hbsz05-v16_etf_SZSE,7.77,7.34
14:58:00,hbsz05-v16_etf_SZSE,7.82,7.37
14:59:00,hbsz05-v16_etf_SZSE,7.72,7.28
15:00:00,hbsz05-v16_etf_SZSE,7.82,7.39
09:30:00,hbsz06-dot-v2_a_SSE,172.54,182.96
09:31:00,hbsz06-dot-v2_a_SSE,9647.42,9673.62
09:32:00,hbsz06-dot-v2_a_SSE,20797.76,18027.91
09:33:00,hbsz06-dot-v2_a_SSE,13201.30,8770.25
09:34:00,hbsz06-dot-v2_a_SSE,5048.80,2700.33
09:35:00,hbsz06-dot-v2_a_SSE,826.29,516.83
09:45:00,hbsz06-dot-v2_a_SSE,206.71,202.76
10:00:00,hbsz06-dot-v2_a_SSE,199.10,194.89
10:15:00,hbsz06-dot-v2_a_SSE,190.58,187.56
10:30:00,hbsz06-dot-v2_a_SSE,185.03,181.30
10:45:00,hbsz06-dot-v2_a_SSE,178.12,175.50
