Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
hbsz04-dot-v2,122.47,245.17,120.54,118.16,116.71,118.96,114.38,111.62,108.99,109.77,108.59,110.46,105.16,108.01,392.57,176.31,113.43,111.24,110.86,110.43,110.68,111.41,116.15,116.02,118.37,120.33,122.85,125.64,127.36,127.29,128.26
hbsz04-dot-v5,121.46,246.97,121.25,118.83,117.29,119.43,114.67,111.92,109.32,110.06,109.13,110.7,105.54,108.27,393.85,176.93,114.01,111.49,111.02,110.43,110.97,111.68,116.39,116.33,118.58,120.95,123.1,125.94,127.47,127.59,128.33
hbsz06-dot-v2,78.23,246.08,121.05,118.7,117.09,119.45,114.74,111.91,109.08,109.95,108.64,110.53,105.39,108.19,395.12,179.42,113.92,111.34,110.98,110.37,110.71,111.33,116.29,116.2,118.65,120.52,123.18,125.73,127.24,126.85,128.14
hbsz07-dot-v2,78.55,244.44,119.69,117.41,116.13,118.3,113.91,111.37,108.68,109.45,108.26,110.23,105.03,107.81,391.67,175.88,113.19,111.08,110.44,110.05,110.42,111.11,115.94,115.9,118.09,119.56,122.52,125.21,127.36,126.55,127.96
hbsz08-dot-v2,118.59,244.03,119.69,117.46,116.1,118.38,113.85,111.22,108.66,109.38,108.26,110.14,104.96,107.73,387.69,182.11,113.11,110.94,110.45,110.09,110.35,111.24,115.78,115.89,117.99,119.5,122.44,125.21,127.38,126.55,127.95
hbsz08-dot-v5,118.64,245.65,120.08,117.83,116.61,118.67,114.19,111.45,108.92,109.62,108.45,110.35,105.2,107.95,388.72,182.53,113.34,111.19,110.58,110.25,110.58,111.49,116.11,116.21,118.26,120.06,122.72,125.36,127.48,126.63,128.03
hlsz01-dot-v2,214.83,241.63,121.45,119.13,117.61,119.62,114.94,112.21,109.52,110.28,109.16,111.02,105.85,107.3,353.05,183.8,114.02,111.84,111.24,110.91,111.14,112.12,116.58,116.76,118.63,121.18,122.7,126.92,127.03,127.44,127.99
hlsz01-dot-v5,215.85,243.49,122.48,119.87,118.46,120.18,115.37,112.61,109.93,110.67,109.61,111.65,106.26,107.83,355.59,184.76,114.48,112.24,111.65,111.42,111.36,112.61,116.86,117.2,118.91,121.95,123.07,127.04,127.26,127.61,128.29
hlsz02-dot-v2,194.52,243.49,121.62,119.41,117.91,119.83,115.21,112.46,109.94,110.56,109.48,111.19,106.04,108.72,371.8,183.02,114.49,112.02,111.23,110.79,111.42,112.08,116.87,116.93,119.15,121.21,123.55,126.64,128.17,127.92,128.57
hlsz02-dot-v5,155.39,246.54,122.09,119.88,118.3,120.06,115.81,113.16,110.6,110.68,109.66,111.77,106.47,109.24,385.89,183.9,114.82,112.39,111.73,111.5,111.55,112.8,117.22,117.56,119.33,121.67,123.61,126.67,128.6,127.86,128.86
hlsz03-dot-v2,124.84,244.36,121.68,119.26,117.86,119.69,115.03,112.53,109.86,110.58,109.35,111.17,105.97,108.73,385.21,183.55,114.38,112.11,111.39,111.26,111.34,112.41,116.85,117,118.87,121.28,123.11,126.49,128.38,127.59,128.63
hlsz05-dot-v2,194.27,245.24,121.45,119.17,117.82,119.4,114.95,112.37,109.71,110.42,109.4,111.14,106.01,108.72,385.24,183.41,114.45,111.96,111.28,111.05,111.3,112.43,116.78,116.84,118.68,121.37,123.23,126.3,128.35,127.66,128.61
hlsz06-dot-v2,82.39,246.44,121.7,119.38,117.91,120.11,115.62,112.4,109.82,110.56,109.53,111.31,106.04,108.71,375.06,182.98,114.44,111.97,111.39,110.71,111.57,112.29,117.3,116.95,119.72,121.37,123.57,126.21,127.84,127.36,128.76
hlsz07-dot-v2,121.57,246.47,121.52,119.33,117.85,120.08,115.62,112.38,109.67,110.62,109.4,111.18,106.04,108.69,367.89,182.1,114.42,112.11,111.22,110.85,111.47,111.94,117.16,116.87,119.29,121.4,123.66,126.4,127.96,127.86,128.71
hlsz08-dot-v2,154.88,244.7,120.32,118.38,117.22,119.28,114.91,111.81,109.32,110.11,108.98,110.92,105.75,108.45,368.7,181.94,113.96,111.62,110.71,110.47,111.1,111.47,116.62,116.7,118.88,120.96,123.47,126.34,128.55,127.49,128.91
hlsz09-dot-v2,194.42,242.84,121.57,119.31,117.92,119.9,115.19,112.51,109.75,110.61,109.44,111.21,106.04,107.58,356.7,176,114.3,112.08,111.59,111.23,111.38,112.5,116.84,116.95,118.81,121.43,123.04,126.44,128.9,128.16,128.19
